Video ID,View Count,Like Count,Comment Count
ZylOYGHxuJA,4089,138,42
_Hxjwv6ZuXc,5907,138,34
uh_E1QRwz_4,6076,261,52
I5IUb3IoxRQ,5021,187,27
815eTFxqaqc,21351,490,95
KPlpD37VhW0,2649,122,39
R_hswSheo8w,1250064,16380,459
aJ5BWlVO158,93767,1605,158
NzSQGxQ7xRY,98682,1822,118
vDxz8682e18,36823,875,197
4HuqNWD0y24,24075,626,59
zcTMYMHHjlk,10956,361,40
Fe2iDfgNhr0,13822,516,127
rzhNCDSL-Kw,21904,765,109
NHRfB3EO7iY,27746,1643,132
r-Y6i-ojoug,12036,396,81
1eMHk5vDdcI,1483395,22995,1126
cctSBXEpas8,73961,1789,161
NSiKqID-Cic,21353,503,112
FZlyx7Z5kPM,3100,152,61
QHuKLHQcFh8,5937,177,84
USCEhn4uigU,7367,252,59
4aIZsexwkMI,6895,250,56
7S3pU8AntjQ,4593,266,50
-mYt1vIpZKs,2413,83,26
R5NzIY2nLIc,6877,244,73
DQso_-sbLAw,25075,675,99
xO7xZvagsYw,41311,737,141
xHA1QsqYZ-k,16788,482,66
q-T9nvvb224,12006,360,60
kDBZ5BYLVjw,10571,353,53
tNY8LHe6SlU,46555,673,98
dqgALPdiuhI,7743,261,55
WbwdfMkZ8c0,6733,296,90
IbV39nf4XFw,13918,488,141
jcYYeRmYhZY,36900,1020,195
q4btsbjPsNE,102183,2273,119
VswceKBzAIs,27527,567,75
aJT3J4oUwl4,844728,9465,494
QbaV8UvPx6o,54387,1751,148
-iaQqZgCkPU,65236,1323,123
Lb6GwWEpnlY,49466,1000,63
qviq3NQVHds,60525,1099,159
U5XvTZvPFd8,189144,2746,213
hEFUEU_9uRY,27864,680,60
WA_gSy6W4U8,34663,848,139
kBfqaMktATE,35485,664,122
-97TsKzRySw,312074,7323,459
JFDBe8u6dJM,557012,8247,412
n1sWPn599og,17695,481,73
QFFvgr6X0cM,369439,5921,457
O_v58_cEt4M,140680,2395,152
nbCcC7U1Z0Y,9496,265,72
Jn6CNUZvxN0,1947130,20892,850
fMjTj1g9Ajg,334827,5117,503
4SqLLRXyJ5w,105721,2008,155
-dnY3ZGQoA0,88515,1678,262
tNFeDClbkis,234328,3137,182
a8Ia02Mpduc,29923,808,49
FpZFoQlr2zY,15094,523,90
HjdCWSi0_6s,9101,564,110
UCF0ixMqj_E,63288,1288,130
4ow5cgwn4ZE,1814,80,37
fKvq2o23uqg,934,38,12
SJRki162rLc,1085,46,13
Z61prI7BTw8,53029,3462,381
aVL4iulMEH4,2885,109,22
0f3p2cdejig,12756,517,72
FOxLBkXVElQ,5192,166,49
FVMH-sIvUyQ,51,0,0
RD_Ah7FPW4I,241,12,2
JWigWvYjKHE,196,6,4
Mrm_3L4rF6I,54,4,0
-GJ4EakB4m0,260,5,5
tFG26y47baI,145,3,0
hL0JLoiRrq4,54705,920,374
29DNYOSEFs0,35710,552,69
JkF3zFT7IQo,36893,480,68
CO-SuyGf44E,46305,789,136
F9P8UJj0FiA,126234,4714,670
bi-PrRYodsY,57500,2398,485
z8MIFrabtgk,22688,1108,156
ifVTK4c1Ypw,34127,1308,188
YBrRVdBNyzI,43186,1817,411
j8pKGC37WAI,27551,416,88
5Ulgb5zC2Gw,23190,1321,143
4iZ0ZylVnf4,5470866,36846,2585
iaqguEWbDhg,2255,106,61
_qMHvo5eKr4,14811,327,61
d6O9Dn71UVg,32277,837,198
u-jYAPc6Utg,66670,1049,95
vw7m4qGVfxU,65252,1735,220
d7G88UCvlKw,32171,742,104
UR8uu2TNhPM,323307,4711,396
-BUHhOswP_Q,89179,3767,504
YTRAEpjGuPQ,4421,182,81
qqBm5qaB-iU,126187,4690,727
Js3NFVWo44s,131582,3395,565
zNhJn5viC5k,77425,1338,288
Gk75L6XFI0I,3841,259,76
RISpnUOk6Xw,114767,2096,127
1G3FQU2tFUs,44976,2186,253
fPdIb6zyQjg,83566,1684,243
bBi6sBnGvp4,34291,1005,93
2L3dzxeCvmE,45871,744,48
WIAHHh5fTrQ,49067,1188,190
kQw9U2HriI4,285863,6121,365
A6zdsyk_wMM,35855,1073,185
3bQXd6TZLsU,150163,7158,1046
UQDdOCuKZmk,23470,1380,302
mBCQUfgLCXU,3213,231,118
yk6SQ4eX4iw,3500,166,97
lCyU_X49CqQ,59366,2036,606
mqB5KXH_if0,52605,1953,320
d5h1oIBxdjs,26400,1275,241
4DAyRglvLus,113055,3150,556
EIHxQmG4vpY,36660,2057,241
VXw0GedGw6U,24873,848,190
MBAbTbtYsMQ,30825,1343,218
tXtIg2cMwMU,39512,2308,450
BV_UEx3IQ2w,29502,1381,240
7YVNIog5DS8,28476,1959,331
weIyrAo-Thg,87784,2591,541
93z1r4OaZL8,73691,3326,439
PcpbJDIO8Rk,29316,1575,322
cgPQlZIV7j8,11017,988,117
fhE0e26G_I0,20796,542,91
sE2honHxHCg,57500,1574,344
X4wd0XDTagE,56669,1717,723
Ro_gZZWFrYU,55845,2401,428
lkEqBEn9TKE,42917,1398,268
k2ibQjFisPw,31216,1115,243
JvCv-bO-svI,25382,863,218
mRgi8z8iXTg,39445,1127,78
K6MA9wGAq5U,52739,1100,84
6muKtGysCtQ,23471,1114,228
N-BfTkTDHZ8,58863,1691,151
eO7F_b6P7Uw,15497,477,105
Fv6RiVDeoEw,28449,1331,201
cKWGf4jTLkQ,18177,1721,303
x_oRSm4-dDY,72191,2486,524
LXgl2hFZ9ac,8259,337,69
1W5md76QXHI,27382,2006,318
bLjlTsUqivI,56203,2345,228
PsWzkLEBxU0,69855,2833,401
ydX13ZRDCzg,19759,901,161
cN8WbpXQhr0,8489,270,68
Z1bUtynICu0,36144,1183,257
xCAjLked9GM,4367,210,47
H33VwDjN0gk,15402,698,90
Nh3CkBPSt5c,57989,2195,122
YwQerhN2RSc,24126,1262,185
Y4xiDdGy4sk,458082,9906,1044
66JfzzJkCws,12193,713,137
m5NiCKkjbKY,92624,1618,120
XjEeF3ctj4U,140460,1770,149
QTPPntulGFs,46322,1133,88
-Get0JlATCg,303633,8689,613
CpoqkbB5spE,476703,14517,568
gM8F-vsLVyE,28349,1289,95
nrYcaRigAdA,459132,13824,501
70eajO7Di1E,315945,6676,242
vDZotq5Sv0k,1399161,37068,1749
fZP8LNMVf2k,583466,14595,316
1eDYrmbOPXM,561778,12870,688
fmdoFfI0oHM,1091503,23385,1192
3FEGjaO9DJQ,113127,3413,185
jPnKQtFJ_Ro,1289943,32637,2764
Nc2Il667B7k,218386,5169,330
eRDjkx5Db1w,1500129,23824,908
9Eyu4i7x-Xk,310565,8398,428
_9VmohkqGnU,239099,6572,366
OiBgc5x89ec,405064,9629,727
k8oDLt5H7b8,138530,4010,163
1KkGnD4R8Ak,597921,6665,263
x5pPPghdFT4,423172,10954,402
IFvOUsVf4GM,420745,10174,440
ZXEWRoh_bWc,93703,2380,170
ptLiDmWrgLw,379620,7271,2589
rNF8Q6yDAC8,1799656,41405,16628
onutZqf2OoU,109017,2411,280
MCOP5dOLN9g,175930,4617,1021
Czhh76C3Lvs,680781,11988,995
e79jXwE338k,98005,3229,344
Sx4WDTVbLek,344294,11479,922
1Fb3G9x6MZM,7804951,86733,6087
13GUD30jz08,628939,17215,1757
523vN3EiO5s,1335881,35244,4571
38AMbRjHnjg,298877,14862,1336
6K_C-rYVPoY,191616,5526,752
RjMqv2iwHco,785692,24633,2712
voOCSj4OF9M,1895601,53423,8295
SmKuIal8OTE,683728,21717,3822
ShlzrzeYMU8,582793,21363,1898
rOG1glLEm3o,249415,9786,813
xCgG_mE4hdw,701741,23957,1581
5rfBMj6AQCQ,113861,3580,350
XdmzMZkk0co,584227,42481,5579
0ovkJ1hwf10,290630,7410,847
6OHuzgO8DCg,121916,4733,565
dbLWEosAxFE,66618,2179,225
O4lMRFYeXzI,41427,1883,626
dYQYL1TCKMY,2456820,73905,8186
Yeg1QSlYMcc,4557909,86568,15794
niwO7ib7ZnI,621291,11186,1124
yYFiU8CT5GU,2840746,41036,5231
tsZLE80rHzM,663508,17255,3808
VNZEhrrLzpg,948258,17051,1146
4z7L96l1WU0,115508,3093,335
lLYurbGTn-o,894188,35974,2281
G6jW0zj8x_M,4189063,62313,5256
-Lsidnpi1ms,2315067,54212,4626
uHHy5UjQirU,2543,98,10
NXz0V11kcBc,6570,154,15
kgGJVlrEL5c,51374,960,36
Rx21sxM14d8,41369,590,71
516gBbTBmSA,493821,3043,521
trCnf2l1qPs,3132,73,0
xoI90R-o6rM,61,3,0
h5oBs0KOmTs,608,18,0
FTgfOk0bHko,324,3,0
A1YnMD4ZHdk,672,25,4
RTS0hBAn5Q4,660,35,4
m-UsxjuAn4w,1591,77,16
bJ7t8qW2aBc,851,43,24
5HSV3iKAZ8g,326,11,2
Tk-MyPEubkQ,57364,1985,212
Sbo84IRRsL0,36852,880,158
5ze8zQwQpLw,7361,235,20
7DU_fuqo2tc,16071,1135,65
8sKbsyJEfNU,36067,1128,94
c34JalkD4PM,49343,1676,190
UHG5AFnbBi0,40070,1314,170
AuTI-pIHY68,7144,230,33
lVgT9epHnQU,3103,155,9
89RjXCkeHaU,5332,242,27
TLzWknWG-DQ,1825,131,15
V4bqpSGnnA0,120803,3570,537
HAvzaWIXihk,19839,1391,121
BMvBx16zWxI,47098,1324,863
Iu5NJk949JE,6865,352,52
4Ir8bNEoTd0,269941,7101,921
1bz2EcMpGZE,91630,3425,211
UQ5tjwMfMEo,639627,20836,2087
JtsVBrRFBGA,32123,1001,124
6pnYZjEZW7I,36042,3683,820
NOaUxfNkCvo,64936,2480,130
SgXvAKs3rhM,5062,302,48
faA2piHGCGY,104032,4222,819
EaHAcT-tDVc,32393,995,159
z8EQrBTIBXk,476413,13154,975
8c7VgquRAfY,5147,147,36
z_0-mT8-tLM,161,12,2
btEY_5VVZTo,6124,306,27
LkNyc4IuqqE,11050,641,50
kbOM4nAWLrs,158144,2674,408
RXZDPkCjuQU,138219,5040,642
5Qh7NaN0-cs,8401,353,25
FWLgRbxjxS8,1617,139,20
OfuTFJuM-yY,752265,29979,1955
2bvbL1Dq-EY,207845,6921,1205
KXnbRCndaCc,7880,381,44
Zt6IDdvbg3c,67131,1330,104
x0NTuiCPrq0,25380,885,130
1olhjCEFXiA,27348,1221,233
GeTsUW6xArM,48302,1352,78
6L7IU5ACpkE,6771,267,29
f1OBy-4EWJE,4044,142,20
lNPVnIiaYjk,1530,58,15
HGe2gGYO_Fg,147797,4949,772
U4V-_AiXl9U,9004,394,88
tg-lWj_EEbU,13251,1025,93
oHw53PA18Co,10675,592,49
E2ni__FAwG4,2917,179,27
0S0iX3yaIb0,1994,126,35
wkibEv7V4g0,13869,560,68
1h0Rpq9nFOo,5925,249,33
Fpf-IV3PHO0,9669,531,154
VMH8owPPfP0,71940,2722,267
x9JKz_PLtb8,3721,137,9
boETFuHU06I,2749,202,29
KKcJOZRDFvU,2969,109,26
jCrjt3ppTXk,6859,372,67
De_pv0eZZac,1657,93,33
Hwrj8i6gxe4,1474,115,24
uuCfCVnEUtE,1953,120,14
xevK3mPmx1U,4397,131,11
RQG4nSkTvQQ,17346,883,114
cs2cuvgPJ-o,2692,102,9
Dz0hzCF12W8,14375,528,60
OUL_ryGbDgc,20576,1243,97
qkIf8buRacU,13014,635,40
gnBLkO-zdKQ,1481,69,22
yhvQ3XDHyo8,10373,481,31
eZOLl4hUr8o,5507,223,12
Afb9zIQpMvA,4096,212,49
IcXxkrWh6ts,1246,64,35
lqmimoTKSrs,5925,243,31
XGFZBiePO8s,13785,558,60
ulRs1WLo488,803,60,21
rDH1yYFANyY,102474,3984,790
r-Hc7I02cuc,22238,1069,218
zxlJvoJ43TM,28427,1567,557
APYiIW8-gDk,1834,77,15
YRABvqqQqYY,83349,1516,325
db9Qftlj-y0,940,63,42
aJ6ngszqUZo,10441,500,32
cfmg41ORBBE,1502,85,35
V-QSMM7FO8M,1640,126,15
wRNpsR1veC4,82249,2967,156
xDTAVTK1kcQ,5898,347,31
g3UdNq8gQ-Y,4230,213,30
X8hoHeTr6OQ,1942,152,30
lr2iRquzJB4,928,72,15
1FHNQ_iPYl4,1615,140,22
Mvjmt7bfpjM,154431,4980,314
QBzcLhX0Lbc,2128,124,27
1ru_CrX8CVg,5258,257,27
phN0b4wjtf8,1686,116,22
fXQJSqYADtY,8498,182,75
qJTv6GS2lK8,1417,106,38
mmc_9hQQQ2M,2095,124,27
chykt6ovchA,96494,3421,428
S7pUqMuN9os,389,25,0
qwL_lQrZ3Hs,76,8,3
akJ_OZxVqdw,831,24,2
QUfbbmybX2g,175306,6913,683
dSgmC-GZ_BA,599,45,12
Zm188OIBqhk,81757,3734,376
A__YJ-pgt9A,1012,95,17
tEgUIBgXvcI,3489,150,18
il9X9g8IDfc,1411,75,16
fj3jJfbh4BU,1595,173,16
SbFol0ve_7Q,706,33,8
K6f0jjWX55U,47188,1326,54
3nH6N1jdqAk,16840,592,21
2UCNIROQiIo,8147,294,49
7gPq-nDJTPo,26479,1138,110
F7tOSWmIbmw,226287,6197,571
46E9MjenYFQ,84947,2502,299
69flrgX3YmE,33396,1428,92
rpDC_BYnizY,95686,4416,487
I0T9NWRHw5o,44722,1482,208
VFXNfarvCTI,26914,1151,163
kYoNQ9VKXkw,142533,3944,187
xPSAQDS_EPY,17045,345,78
hwWn2e3aK98,101188,3975,567
gpJpAGL6oao,28020,1695,154
wMkPOGuhsD0,66908,2188,217
U9jjLYWvKjc,44657,1615,131
7RM8Xq4VzBM,13377,424,26
JMJd5HGOBJ0,1014,48,11
1ArcnaUp7LI,23943,693,51
-ehOhEDJ690,148501,6886,510
apATRrHXPOo,2143,80,29
jyx0vOLeNvw,26496,1123,125
zwNJ1X1B4MY,11470,441,93
CITf2AAzRBs,34264,1137,83
GAijJrxPHqw,34021,1357,300
dG2H17-Yeas,54478,2690,243
19XRsqKk6Pc,45808,1311,111
Uu1lg3CSJ6M,2245,158,28
S2n8seh0DjI,1420,145,48
p9uUQI9nYaw,7072,201,14
poUXSzG_C8I,1891,49,9
BCQT7C79KlI,292,30,11
t9D8dQGG3CA,533,23,13
HNsaQxORrkM,2576,172,43
M3MGy5m_cak,284,7,5
gd9VTS0T0uM,3605,259,36
SyNIv56LnTc,1368,67,14
8832TDORjT4,4315,176,42
K9qcWYszjF8,40977,1434,51
qJ4mU4p9cK0,1679,195,28
UWqAl6sybtQ,1596,118,31
lpJ51cwv5sQ,157,13,4
AWF5gLwDbws,363,24,2
4pUl6peWzQE,5435,435,38
gRoK88sHWWI,620,59,10
eu8zKisHY5Q,14048,797,78
ndbQi6gTruA,6389,252,45
leWoZLKN8aw,2395,123,54
aO5lRWlgDIc,707,55,36
l24wsfw9iUs,7334,426,49
tzg-9AU43a8,16272,992,114
y6nxoKcP-iI,254,13,4
1-7Tc2mfdYo,1651,296,49
fRGu3eirsjo,736,31,4
6FmHp0sOpJs,511,32,8
w4cmUnNmot0,1095,52,10
F4PgfljNrlg,348,16,4
dVKbuffaw90,1714,53,15
LYxhbEVCCaE,375,26,15
9Aax1hWnzEA,10830,665,65
9gKa_PuUI88,4046,194,16
32AsDt4f8ak,4459,149,15
-r1PHYBa4_0,3572,115,26
aA3M07L_QlM,1418,32,5
tN3sN_UDK-U,9369,634,114
2L2yralxzaY,7768,365,57
MkZE0M5hUyY,1920,134,18
1juNYtWOOpQ,56033,2471,389
UL0MPPvYcfU,27272,750,36
DHGajgfLw-U,14382,597,37
W6aiTCdGc0I,1189,106,7
RWl9CqxMyRE,25550,909,73
RJBr13AEYBw,67970,2442,182
lJbMSTxFhSw,10971,461,25
CUv6Gq9kGbA,2952,173,13
6_ySVT1n5O0,289714,7776,950
r5J3zmDyMQg,2592,136,9
0og0i_3KD-M,1761,120,23
rnUkgKn9cZs,4915,209,22
7P69SW1Vs-c,4534,318,37
xyITGuXkEH8,2574,186,65
ZOKliOf6fic,299,41,2
9e_Jr6Cao_c,1137,53,16
RQVdqUwfZdo,4777,261,17
zsdGBc17-Pc,14168,576,44
T8CDg-jQW-A,6859,302,20
7Cqr-LbPfYA,1578,117,27
QrVfjC6Lrjc,1858,81,18
h2as8ercv-4,549,43,20
-nvitCuMNaM,9078,530,119
XC8dtboRK0Y,1243,68,9
B7liyjLnJD4,2728,264,36
hNLHJKg1it4,1644,155,24
m17VV2HshKk,11106,567,31
vN4FhPVu9O0,1864,116,29
FB4NQ_yLcC0,1745,127,37
T37a978W3hQ,902,120,17
ZEr_ZbQ5fm8,1000,60,25
XC7aD70rFFU,2860,169,22
KgLuNywh-ec,1564,130,30
C5yZSQ1or9U,65413,2870,342
wvExdCexxq8,895,56,4
5KPTIwajNPk,491,30,5
45YTaoQW3J4,2315,140,32
7Jqgnv3XsqQ,43185,1578,134
2ytCjU-ug-Y,703,83,29
Vj8ORtiECIM,3728,197,27
LNB65tTaIcI,33661,1146,62
ZpcXWG5n10w,17471,628,658
RWi4iuQwQIk,35079,1212,184
ULgYA6mtZaM,303,11,3
cTwqGKDLAII,356,13,4
670jLaVXBYw,55448,1611,94
eGd2jB-gjnQ,139767,4444,1058
NWqu4EjGbHA,42973,1585,187
oVIDJtsGfpA,27479,1469,288
gTIMZYmXlI8,1039,47,13
lXR0LCaMbPw,4134,389,37
IO0MY7Vb2HA,236,24,7
38yH8j-LxoU,3272,123,20
MbWBVD-8Jow,28101,1525,157
3ab7uDnliT4,2642,120,21
Rv20r1LFgVo,2804,104,42
6IAx4jmoc4k,3567,172,15
TwvaU1gLriw,683,52,8
fRQ4hqVgLAo,524,57,21
RimTgnhf_Ok,283,16,4
yycPHSgYYys,864,119,54
BRRxxU3lLG0,173,17,13
fjpr1_Dvodw,1114,228,49
x50oWyYGLho,370,23,0
IILJZPzlO4o,178,33,16
IGBhn36GxpE,484,22,1
dyMXa9E3nmc,5636516,29415,1259
B_wDhrKm1nA,1292324,28572,0
zpq9sFIvloo,6191344,55818,0
ShZ978fBl6Y,1222627788,7612945,168087
ByfFurjQDb0,645308681,3367067,56519
OGYASOBiU_E,12539759,422418,115143
lHdUFJCkAfQ,17100521,470450,50474
odFLX_U81EI,2425,59,4
SQYHmMgttQ0,1156,55,18
yQrsU5Ss9NM,3310,45,6
bdaux2LLXT8,574,46,17
V9uKLxl9yGQ,237,27,6
K4BH0a-Tc_I,5534,117,32
6X1ocjfCPwQ,201,29,7
WUwE2vCAor4,490,41,24
X6071JgpMew,229,16,1
d8Pm0p-g23k,1549,39,14
HJci41TfLmA,1019,39,8
2VInbl9D5Qg,1160,41,3
LPM9Ir8veK4,1765,46,4
BimCktFhrng,286,32,14
PlCNZXDg24c,3016,101,12
JWQYX0UHQLc,1335045,22654,831
ZbPGq6xqoWI,75854,875,156
JV1joXUBvrs,256169,4236,850
nSEcsmLpcT8,87720,1681,353
MHSkitGcapM,370,12,4
OqGNH2Pdf9o,4565,83,92
eQohWCfQFMI,13863,166,42
94c4JJY4LuE,33777,455,67
3zMXzinpHsY,62977,1160,30
j-g_SMwOCdU,550,8,5
K5Ta8xN9I70,3242,105,0
EgFV72tnCH4,7301,116,9
20Qx5Yjupmw,2669,43,0
V9tpAJHOPF8,2005,35,0
hiIvwXdjZsM,6239,159,5
DFqgjG3xJZE,866,25,4
WR6Z1SjpOdk,359,13,1
fTlv-yEP7MQ,1085,24,11
_wyBL1yW31I,1840,11,8
wc3VNjBZ52Q,1142,9,0
vaokPRDDQhM,876,30,13
TyO4Fi9CIkk,819,18,2
OOIZu8kvsxI,18429,461,27
ejreTD77rLU,30829,845,27
7htOx8dFIg8,43103,1283,55
W1E8fRps3u8,22514,817,31
0dB7RyFjlJ0,10624,852,131
9L2arsME7Zk,15912,568,30
G7BLl5jm0tc,22807,696,89
8qbfjNnUZyk,5099,240,27
-NkPxyvAqzA,560781,16376,328
yY2sPSkzK4k,112417,4377,189
9t7JItsq3as,53125,1481,43
OHPC-VTm_lY,2504,48,0
uyovhIIpGXs,2280,17,0
QBTN9BeqIjU,152488,4614,97
I5WKTRiF4kc,37568,988,14
MKF2CgnXmHg,1103,32,0
Q2m3ngosX5Q,208946,3256,97
hBRRApRTkdQ,25139,611,27
o1ai-27Px8c,18527,583,17
zUyxRlx_CoM,57598,1727,52
6c7leNm2ahM,34355,1460,48
19x2a_zZYeU,106522,4245,64
XgV5sFpjjxA,30426,895,10
SFxdFL_1h7A,62940,2586,111
1DiYEdabueI,10054,273,3
VWUmQtz6n2Q,25994,1186,37
A8rOzgscOWc,49818,1889,69
ws7Ku-MBwGA,11158,519,29
Fd9lpMJ0FgU,11717,449,24
30NXj6O44r8,9143,442,32
f3LdINILRvo,419815,14587,1159
Ab5Uk8ckvCU,61959,1603,239
m1kpV0ZX320,3846,42,0
y7vLnVTGh4k,54545,2135,83
J3Ony36RkpM,61092,2143,107
3jDrEGxTZBo,30790,2288,37
8zxFYl9GQoY,198125,5209,203
WPbaCyYbNrU,50568,1454,38
ks8GPIPXbv8,25745,856,19
Cq6ZCVew-mo,16641,136,3
xLTxyt3VH1o,2383,70,3
QdiG0ZUfQAs,39189,1186,24
q3Z7_AEek9A,6820,401,41
PxZ1tCdVTlQ,117219,3107,103
zjBSMl4nCrA,723,18,0
xwX2uYeytKA,964,42,2
GDbxzWnLLMk,9408,487,29
TL_plaOTKNw,31702,0,5
Wnoxb40t6Ww,3384,204,9
HO1tcSWtOfQ,15014,716,41
IKOQz41oZmw,1740,41,0
_DeJO4vUal4,12219,298,6
TNTr-KppTl0,5896,111,3
2CVHuQTjTgg,47942,923,12
2wE7D9nJK3s,39000,922,25
hjgrsE4hNyE,5234,172,0
cz2xBnhjY6U,158034,3310,687
oVNzkcptTwU,11194,525,34
_-O2OY7t4HU,8035,385,37
f5IXp27_Twc,1826,39,15
LHLMxHONpGo,361,23,21
qXobhzUdd9I,483,17,13
WwvkgJhMKw0,487,27,55
yCdmVLU6rSw,561,29,15
u29_8yuLMLM,1090,37,48
7MCEwi-mD4c,730,23,21
-g2h1qHIKZc,1101,31,33
VSpdLEcRPTo,2555,67,2
OTK97wMF9JI,11414,227,94
lNz4dn__aDA,326,15,14
Ubv3q0p7lZU,2254,163,39
dVMyLmo7AqI,6419,170,110
uOKKcNpAPvg,5846,364,133
TL0Zz-S1CZI,7633,242,60
7z5HlRF37Bc,3109,123,27
hCCfEKSjl7I,1721,96,34
jM0zMtQqBc0,176,3,0
0KeD24KLmDo,11,0,0
9cAEJih1ftg,176,0,0
FTSFY0oDpnc,119,2,11
EonVI8Y8QnQ,971,48,21
pTqp7sg1zbU,104,8,11
-_GDNROzdOU,189,8,1
xLrg9watxto,1260,0,61
DrA5fHITnvg,71430,0,223
ZMtUbGh4FYE,16085,370,87
