Video ID,text_cleaned,cluster,x0_Bert-CLS,x1_Bert-CLS
A0iUMPH-unU,LOVE!!,4,0.66391516,3.3995886
wAPoZqC0sZ8,The Most Epic Birthday Party EVER !!!,4,0.0016173852,3.4898355
dEFz7GwU7bc,I Need Therapy after Miss Universe VLOG 12 OMG!!,4,0.49317953,1.9902532
RVnVYl-vxfQ,Halo-Halo Redemption!,4,-0.35945457,2.8901644
O6OB9Qus36E,ADOBO LUMPIA!,4,1.1883916,3.0103664
-qh_ENBmkk0,Mangyan kami sa Train!,4,-0.21354918,3.768273
vORwmKzL5hQ,Filipino Meats?!,4,-0.12813625,4.198483
qhExsHgVipA,ouch!!,4,-0.71226406,3.0324442
so_eRNjImxE,SUCH PERFECTION!!!,4,1.1039716,2.7512295
IiXAxFQaF8w,PMA!,4,0.5215733,2.866103
saMh6aFwmTI,"SINULOG 2020 BIGGER, BETTER INSANE!!!",4,1.1527953,2.3458807
IavR6CqZpPQ,Thanks For watching! Watch Part 2!,4,0.13271081,2.6997643
EUghXA3e1ps,CRAZY GAME!!!!!,4,0.91278243,3.4912124
COsIm4yM4W4,LEGENDS!,4,1.2077154,2.3579586
4oYO8E_sZGE,TEARS!!!,4,0.8646815,3.1725562
d1HgbDeYGn0,LECHON!,4,0.9567204,2.8322875
eRSIdNqheV4,TEARS!!!,4,0.8646815,3.1725562
SEDnYrH_f9Y,SO CUTE!!,4,0.9724695,2.5835588
4rbQMsxQ5Eo,Korean Ginataang Gulay!,4,-0.42974538,3.3473465
QdPrDvufrZo,LAP TRIP!!!,4,0.6540515,3.7025084
qdw-RpmOO34,WHOA!!! NAILED IT!!!!!!!,4,1.0204641,2.510965
9SJDXgUpuEY,MASARAP PANCIT & PALABOK!,4,0.28307545,3.0194306
eohXqL9Vju8,MAHAL KITA!,4,1.0829765,2.6697035
1rDTRnOUuPc,MUSCLE STIMULATOR CHALLENGE!!!,4,1.3393488,1.5965624
RATU56d2Owo,BEST CHRISTMAS STATION!?!,4,1.0554813,2.1408129
Cu6Byq8yaUk,HOMECOMING!!!,4,0.80306643,3.1132956
8wlLXq47Cb8,WOW!,4,0.5742545,3.5845673
DSp3J_vFO3s,FAVORITE VERSION EVER!!!,4,1.3622216,1.796598
GfOtpM1aOoY,PROS!!,4,0.5930269,4.065867
0v2WtXVOa_w,WOW!,4,0.5742545,3.5845673
qw67u_GFn6k,I like this !!,4,0.34213656,2.3599792
4Jv38UQoLs0,NOOOO!!!,4,0.885968,3.2539015
V3K1fBAlNg8,"PILAR, BOHOL DAGHAN ZBIG!!!",4,1.0851526,2.5095632
sTqmE0Pfai8,KAYLA EATS CROCODILE!!!,4,1.1321955,2.7870073
GDLlPN-_4U4,FUNNY! AAHHHH!!,4,1.1113665,2.7259798
l_4wqkc2Aas,FINDING TURON!!!,4,1.0944927,2.2245545
Kz3L3SRuNw8,Kumusta ka ya?,4,-0.048248693,3.1720352
NJFFwTUjvFQ,FAVORITE!!,4,1.0241678,3.263804
QDbfjxyLXKE,100% SCORE! Tawag ng TANGHALAN,4,0.65948915,2.5430763
4aVyw16mMK0,WOAH!!!,4,0.6837694,3.0370548
yAEuDNBzttM,LOOOOOOL!,4,1.2906374,3.2903655
n7cELnCHIb0,Sayang!,4,-0.5101308,3.9617653
6U4zA6oe-Co,4.2M VIEWS IN 6 DAYS!,4,0.8404843,1.824114
IqA_Ae_fso0,WOW!!,4,0.40022364,3.7633138
F3j5tS_qNyM,BEAUTIFUL!!!!,4,0.91503525,3.4293685
ObW42yq5Lls,WOW!!,4,0.40022364,3.7633138
cLcBKjbO40Q,HOT!!!,4,0.31296983,3.2138963
ngMwK3xf6uc,SB19 WON!!!,4,0.4941205,3.0760403
cw3iNGNfpL0,HOLY S!!!,4,0.6784977,2.4192388
2KKLSVvdAu4,Heneral Luna Reaction!,4,-0.53712314,3.153808
FXNWsQQwDA0,DOON DOON!!,4,0.9898966,2.9775367
bKMT8uGQYs4,REACTION!!,4,0.8537163,3.1345377
WE5NYL6Vxc0,SO ROMANTIC! w Surprise Ending LOL!,4,1.1003464,1.6019965
WvVhevrB8kg,PETMALU!!,4,0.48132095,4.0007915
a-YlgPdq-1Q,CONGRATS!,4,1.0704684,2.378597
VSZFJAwCOSM,SURPRISE!!!,4,0.7683132,3.3375568
ZBtVDKxaaCo,REACTION!,4,1.0329573,2.9196308
LlE_4qMdNeI,Maayo Buntag!!!,4,-0.1572024,4.4634967
ZU8foqh8W7Y,WOW! GOOSEBUMPS!,4,1.4214536,2.4945133
HahnDhTApBk,WOAH!!!,4,0.68376935,3.0370545
ChIfk49mTYQ,MEET & GREET! FT. JOLIBEE!!,4,0.746442,2.727248
qUR4IaFhZXI,Best Place to Eat Seafood in Manila So yummy !!!,4,0.08367177,4.2941437
DGaR41OG13Y,Jollibee crispylicious! Juicylicious! Chickenjoy,4,0.01218966,2.448267
ucsvSCYh7Q0,BALUT EGG CHALLENGE!!!,4,1.172756,2.353259
GZOHqqMYu_w,ADOBO KIDS REACT!!,4,1.0659981,2.7202668
-giaOxJF2as,HE HAS A GIFT!,4,1.3754691,2.2977064
vonadgix0ck,WELL DAMN! A$SDFG!,4,0.8401949,2.2504551
x-TdOTakacE,Cry Alert!!!,4,0.13865985,3.8221133
Z4qeD5g59BE,MOMMY!,4,1.0282595,3.139263
zPEVqWcC4f8,VOL21 4.5M VIEWS!,4,0.4178569,2.5353894
FgbnOcjt9h8,FIRST DAY!!,4,1.101101,2.6847754
3aFtmti44g8,WOAH! BEST COLLABREMIX!!!,4,1.1461227,2.5722725
_axjtAbqd6U,WOW!,4,0.5742545,3.5845678
OLLGb2IsQiY,BEST BEACHES EVER!!!,4,0.93795985,2.4635909
rd8p4yoTY6o,MAC N CHEESE LUMPIA!,4,1.4214826,2.2530818
p50sJ4tVusc,NAGNININGNING!!!,4,1.0046977,2.9957325
MhyIi6VZeco,Taeyeon SPARK!,4,0.22286348,3.3018508
kad73yuqYgk,CHEERS 2018!!!,4,0.58923566,3.437813
N9KOxQznyuk,UBE TIME!,4,0.9600599,2.3922727
iGJ3TuxAGTM,BIG PRESENT!,4,1.2628313,2.3305385
bBmMvJp-8AE,SO MUCH SOUL!!,4,0.8084518,2.8650084
tkdBIqvQAy8,Doon Doon!,4,-0.22741556,4.475322
i-2A58808Hw,GAV IS SO CUTE!!,4,1.1847292,2.5797658
H0wALN2S-lw,OK!,4,0.22600837,2.1387045
i876LXJgsok,Filipino Food Rules!,4,-0.32910138,3.7992694
uc7gHNhLmz8,Las Vegas Buffet FOOD TRIP !!!,4,0.40224537,3.2736588
d0zi0QHXCiI,EATING KOREAN DOG! ASO! SARAP! DOG!! NO. ......LOLZ!!! D,4,0.6587295,1.5514269
bHz1JJPk7_k,NOOBS!!!,4,0.62099266,3.5982955
o0fdUa1b3i0,REACTION VIDEO!!,4,1.121058,2.4992197
b7HQU_--Qdw,& WOW THEY ARE HUGE!!,4,0.69501007,2.2583208
7L7ll4tqVNg,FIRST TIME!!!,4,0.99564976,2.4982972
tlsOlBzEp1Y,AMAZING!,4,1.4338205,2.662088
jEkPH8IdduY,FUNNY EXPERIENCE!!,4,1.1764759,2.376624
79EQQxzhClI,BREAKFAST LUMPIA!,4,1.3112782,2.7413383
f6ewf00cTzY,SARAP!,4,0.62670237,3.5070567
yTG6XvLKpD0,VICE CAN SING!!!!!,4,1.0682558,2.1625679
f-RqI_1OvL8,REACTION!!!,4,0.93381244,3.0884538
iAgf9aWOhFM,Sam Shoaf That's What I Like Cuuuuuuutie !!,4,0.13913883,3.8740675
ra_15OTf8uQ,YUMBURGER!,4,1.0627105,2.799841
80tUWDQ9Qyk,JOSEPHYN!!!,4,0.818852,2.6315129
GtBth3A_C9A,Jollibee rispulicious! Juicylicious! Chickenjoy rispulicious! Juicylicious!,4,-0.07172176,3.24438
ja7aMIsr2tM,SO MANY FEELS!!!,4,1.2340598,2.2620196
POocIXBh2xY,SHE IS SIMPLY AMAZING!!!!!!!!!!!,4,1.0941068,1.7161455
ybzXCvjmLcM,Instant Pot SINIGANG!!!,4,0.25328353,3.716995
_XVYk1vV8KU,VOL 22 19M VIEWS!,4,0.43980837,2.129483
HX6BFryw5sw,TRY NOT TO CRY!!!,4,1.2599314,2.2303293
Eg2oX2Bq0pM,TOP 12 BEST in SWIMSUIT!,4,0.5897387,2.1664572
2EIDvLU6NZk,WOW!,4,0.5742545,3.5845673
AwYfCWkt7mc,Filipino Feast!,4,-0.3542838,3.6200342
yTx5ZHw-Bgg,VIRAL! 2.6 MILLION VIEWS!,4,1.0711374,1.7093637
XjOPLNwbiCY,DIDN'T EXPECT THAT!!!,4,1.0519913,2.6756158
kxWnZj9Ke2U,ALMOST PERFECT! Tawag ng TANGHALAN,4,0.81799775,2.0394745
v2mmyG9nTNY,OMG! TERRIBLE TWO YEAR OLD!!!,4,1.3214443,1.4266348
mhco4-cN3QA,MGA ERP!,4,0.2921141,3.3997378
4JFahKqOEUo,EAT ISDA!,4,0.90148133,2.8462734
z4Bi1AWycs8,YASS SLAY QUEEN!!!,4,1.2019404,2.084408
5h6dPOq20kc,2.3M views! NOSI BALASI SITTING DOWN!,4,0.70450014,2.3543158
zOaQAM1VphE,CHRISTMAS AT ABS-CBN!!,4,0.7861001,3.257925
XfGxev767Ho,WOAH!,4,1.1792983,2.603492
55KA7HoIzQM,Warning Geeeking Out Over SCIENCE!!!,4,-0.0066334256,3.1602407
olLuNXeNXnk,This Is Amazing!!,4,-0.24901931,4.093262
2ut6U76dAG4,BE QUIET!!,4,0.42377663,3.584106
S3wCUxOg3Jg,MEET & GREET!!!,4,0.3751554,4.106904
LRI3bk9tYHE,AWESOME!,4,1.2666969,2.5927262
Zir80vsdQUc,RUN GUYS!!!,4,0.7981272,3.2756803
1pMy5cebiRU,Mga lasing na!,4,-0.4284028,3.6199877
xbrFD3TcTpA,NEW CRUSHIE!!!,4,1.0022533,2.7205238
g-wCvd3vTMo,MUST SEE! OMG! OMG!,4,1.1879102,2.1856067
ufPiGudO8eM,WOW!!!,4,0.5337338,3.5751784
j2sQZ-Yf34I,"Q&A MORE! 1,000 SUBSCRIBERS!",4,0.78666973,2.7370052
l9UlnZaDsvI,REACTION!!!!!!!,4,0.8797625,2.6981168
cb4-sltl1-I,WOW!!!! SUPER BIG SURPRISE!!!!!!,4,0.86851114,2.4451008
DUf-cjAt3vI,FLOW IS CRAZY!!!,4,1.1397134,2.6417396
8cfweBgx41U,Hospitals In My Story!!,4,-0.11477155,4.251369
E8QaPTN5uzM,OMG!!!!!,4,0.13272913,3.275253
KZiETX7u3qg,Honest Reaction!,4,-0.2928081,3.4247181
NTAnGrxuP0g,VOL 25 12.6M VIEWS!,4,0.4535313,2.1517704
sv6fOCghaqE,EPIC PISODE!,4,1.0357747,2.419307
VhMw3FMJZt0,Justice for Kian! Stop the Killings,4,-0.41629854,2.8431423
NlIm2wakUN4,COOL!,4,0.8414516,2.172859
sxGHX6wwSwk,Viral Singers!,4,-0.24820764,4.011607
eU5SIUiPcfI,! ! ? KBS WORLD,4,0.681939,1.8378875
ChjJi3WLk4g,That was beautiful !!!,4,0.06890047,2.169985
UDHIw4v-BEg,BEAUTIFUL!!,4,0.8360089,3.6363757
NROTeJa0R18,24K MAGIC! REACTION!,4,1.1232544,2.7441041
SutUiu6d4Iw,What's That?!,4,0.5085313,3.475151
U63sfKEMjlc,SARAP!,4,0.62670237,3.5070567
Gin0c8COhSs,OPPA!!!,4,0.4549606,3.6747763
wLyJPvoJWIU,SO BEAUTIFUL!!!....,4,0.2927677,2.2231262
JaQ3U9a_O_8,Tabi tabi po!,4,0.006175771,4.06766
rerkPec_9eE,TACO LUMPLIA!,4,1.3289466,2.926741
mDDmbmhgwO4,Filipino Food!,4,-0.5136433,3.5499072
DQr-6vIUF2Q,"20,000 Subscribers!",4,0.53005344,3.715819
R92VbLZ4DkI,4 CHAIRS!,4,0.89016753,2.122131
vj3QjntArQw,MUSICAL POOL!,4,1.2781013,2.9306014
ozekIo0O07U,FILIPINO SNACKS & 10k SUBS!!!,4,0.4818226,2.9606552
PpbUVAS4pVs,OKAY JIMIN!!!!!!!,4,0.8747188,2.3316395
C6VEIWykx0I,tahooo!,4,0.5078271,3.4120872
w6MTPb9ihmQ,YIKES!,4,0.8760703,2.4901257
cuONLEO3xws,JEALOUS!,4,1.0523446,2.4702291
deonXoEZX_A,Ice skating!?,4,-0.3800136,3.7060359
osReASGenyU,Happy Easter from Japan!,4,-0.4554231,3.718126
pv_sf48CNKA,AMAZING!,4,1.4338205,2.662088
h1GCmRbm-YY,! KBS WORLD,4,0.5402772,2.0988762
rH5wyZIEPaE,WOW!,4,0.5742545,3.5845673
D3PM2WZotDA,ANITTA paradinha REACTION!,4,0.720355,2.9947758
uyYCalhTS6s,Red Ribbon First Time! Mango Cake! vs UBE CAKE!,4,-0.15447055,3.271636
iX_C-EA0sDM,PERFECT!,4,0.7361764,3.33083
LLos4boMPdA,"F to the I-L-I-P-I-N-O React Sua Cara Major Lazer, Anitta, Pabllo Vittar!!! Thanks!",4,-0.06714534,2.7954023
uGLHWF-f1zA,WHOA!!!1,4,-0.098414436,2.0595844
FSogD7bAHF8,$152 LECHON!!!,4,0.32402435,2.747524
s7f_ra4nj4M,FRUIT BAT!!!,4,0.47674793,3.6167393
TR8FFsVsvT8,EXO! TEMPO,4,0.5727769,2.224255
dx4HPiqc2yg,GO GIRL!!,4,0.95454997,2.774715
ecFU5cP8Jso,WOW!,4,0.5742545,3.5845673
gRFtu9QtutM,The Best Street Food EVER!!! I Love The Philippines!!!,4,0.22077267,3.918581
V46rZLjl8iw,OMG!!!!!!! THIS WAS JUST SO INCREDIBLE!!!,4,1.237174,1.8394444
ok2yddrFUrc,BEST FOOD EVER!!!,4,1.0212921,2.3578403
RgDVSX9-0E8,FILIPINO SNACKS!!! LIVESTREAM!!!,4,1.1529717,2.28237
Jg6HvCdYcdU,LOL!! REACTION!!!,4,0.8994803,2.847187
D6is244F6XI,TAGAY NA!!!,4,0.5750451,3.5720592
udc70Eq2FGE,PORK ADOBO ASMR Filipino Food!,4,0.22151817,2.9389446
VdDOYk0nW3o,MUSICAL BUS!,4,1.2736057,3.254132
a4-hIIOJ364,DUET WITH HIMSELF!!!,4,0.98366135,2.393315
IGDtt-MM0Bo,yum!,4,0.63340396,3.7431676
kwW9XFROSis,Ha la! Baboy!,4,0.15366787,4.085925
EWxc9jvylKA,Karaoke Pa More!,4,-0.50257844,3.4844277
S7mhPkbk_rQ,SO BEAUTIFUL!!!!,4,0.8381311,3.2876933
YK5lnanp3SU,CHAMPION!!! WOW!!!!,4,1.1351917,2.5381064
UYSoVZtS_Ns,SO DAMN CUTE!!,4,1.1619892,2.545374
-bLoqjH-KLY,Filipino Fruits!,4,-0.3230573,3.6949222
CuEh6hdvweg,30 HOURS!,4,1.0062246,1.6604208
Ii8TOPWoE8E,Jollibee Commercial Reaction! Best Reaction on Youtube!!,4,-0.38271898,3.1825552
lhQfavLbTzQ,Filipino Street Food!,4,-0.6003061,3.6890657
fwwNeU2Z2JA,KAINAN NA!,4,0.9183632,2.3747895
aTJM2CsF49s,POW!,4,0.56187433,3.3496728
OOM8GTFxnYY,UBE FOR DAYS!!!,4,0.8550812,2.9057662
